iter	kernel	tflops	decision	bottleneck	idea_summary
iter024	iter024_persis_col_s4	0	COMPILE_FAIL	latency_bound	4-stage pipeline hit SMEM limit (278KB > 233KB)
iter025	iter025_persis_1p3c_tm192	0	SEGFAULT	latency_bound	1p3c warp spec with TILE_M=192 WARP_N=128 - verification failed
iter026	iter026_static_wn256	204.062	DISCARD	latency_bound	Non-persistent static CTA launch - worse than persistent
iter027	iter027_persis_wn224	223.453	DISCARD	latency_bound	Persistent WARP_N=224 - smaller than optimal 256
iter028	iter028_persis_regctrl	234.862	KEEP	latency_bound	maxrregcount=160 reduces register spilling improves perf +0.3%
iter029	iter029_persis_reg200	0	SEGFAULT	latency_bound	maxrregcount=200 caused verification failure - relaxed register limit hurt corre
iter030	iter030_persis_tm64_s3	181.6	DISCARD	latency_bound	TILE_M=64 with 3-stage pipeline and WARP_N=256 - smaller tile reduced parallelis
iter031	iter031_kloop_unroll2	0.0	COMPILE_FAIL	latency_bound	K-loop manual unrolling failed - DSL requires bounded indices for chunkat
iter032	iter032_persis_wn192_s3	198.324	DISCARD	latency_bound	Persistent kernel WARP_N=192 3-stage - smaller N-tile hurts more than extra stag
iter033	iter033_persis_1p1c_wn256	156.898	DISCARD	latency_bound	1p1c warpspec with TILE_M=64 insufficient parallelism - 1p2c is better
iter034	iter034_persis_tk128	0.0	SEGFAULT	latency_bound	TILE_K=128 with 1 stage caused CUDA invalid argument - bad launch config or SMEM
iter035	iter035_persis_reg140	198.52	DISCARD	latency_bound	maxrregcount=155 caused register spilling, hurt performance vs 160
iter036	iter036_persis_wn128_s3_colmaj	178.721	DISCARD	latency_bound	WARP_N=128 with 3 stages + col-major - smaller N-tile significantly hurts
iter037	iter037_persis_fastmath	197.154	DISCARD	latency_bound	--use_fast_math flag did not improve performance
iter038	iter038_persis_swiz64	0.0	COMPILE_FAIL	latency_bound	Abandoned - swiz64 requires TILE_K=32 which was already tried and failed
iter039	iter039_persis_132sms	126.015	DISCARD	latency_bound	NUM_SMS=132 on H800 PCIe (114 SMs) causes over-subscription
iter040	iter040_persis_rowmaj_opt	191.802	DISCARD	latency_bound	Row-major tile traversal worse than column-major for this shape
iter041	iter041_persis_tm192_wn192	0.0	COMPILE_FAIL	latency_bound	TILE_M=192 WARP_N=192 exceeds SMEM (245KB > 233KB)
iter042	iter042_persis_dlcmca	106.004	DISCARD	latency_bound	-Xptxas -dlcm=ca hurts TMA-based kernel performance
iter043	iter043_persis_mmaop	0.0	COMPILE_FAIL	latency_bound	mma.op syntax incorrect - Choreo mma.row.row is correct form
iter044	iter044_persis_wn240	201.495	DISCARD	latency_bound	WARP_N=240 worse than 256 for this shape
iter045	iter045_persis_tm256_wn256	0.0	COMPILE_FAIL	latency_bound	TILE_M=256 WARP_N=256 1p4c exceeds SMEM (327KB > 233KB)
iter046	iter046_persis_wn248	202.536	DISCARD	latency_bound	WARP_N=248 - fine-tuning between 240 and 256 for potential sweet spot
iter047	iter047_persis_tm192_wn192_s2	267.019	KEEP	latency_bound	TILE_M=192 with WARP_N=192 and STAGES=2 - try balanced larger tiles with reduced
iter048	iter048_persis_tm192_wn256_s2	0	COMPILE_FAIL	latency_bound	TILE_M=192 with WARP_N=256 and STAGES=2 - keep larger TILE_M, try wider N-tile
iter049	iter049_persis_tm192_wn224_s2	263.272	DISCARD	latency_bound	TILE_M=192 with WARP_N=224 and STAGES=2 - intermediate N between 192 and 256
iter050	iter050_persis_tm192_wn192_s3	0	COMPILE_FAIL	latency_bound	TILE_M=192 with WARP_N=192 and STAGES=3 - increase pipeline depth with smaller t
iter051	iter051_persis_tm192_wn160_s3	250.299	DISCARD	latency_bound	TILE_M=192 with WARP_N=160 and STAGES=3 - smaller N-tile enables 3 stages
iter052	iter052_persis_tm192_wn128_1p3c	0	SEGFAULT	latency_bound	TILE_M=192 with WARP_N=128 and 1p3c - more consumers, smaller N-tile, STAGES=2
iter053	iter053_persis_tm256_wn192	330.275	KEEP	latency_bound	TILE_M=256 with WARP_N=192 and STAGES=2 - even larger M-tile
iter054	iter054_persis_tm256_wn256	0	COMPILE_FAIL	latency_bound	TILE_M=256 with WARP_N=256 and STAGES=2 - try maximal tile sizes
iter055	iter055_persis_tm256_wn224	0	COMPILE_FAIL	latency_bound	TILE_M=256 with WARP_N=224 and STAGES=2 - larger N but within SMEM
iter056	iter056_persis_tm256_wn200	357.755	KEEP	latency_bound	TILE_M=256 with WARP_N=200 and STAGES=2 - finding max N within SMEM limit
iter057	iter057_persis_tm256_wn208	353.228	DISCARD	latency_bound	TILE_M=256 with WARP_N=208 and STAGES=2 - slightly larger N within SMEM
iter058	iter058_persis_tm256_wn200_tk32	309.132	DISCARD	latency_bound	TILE_M=256 with WARP_N=200, TILE_K=32 and STAGES=3 - smaller K for more stages
iter059	iter059_persis_tm256_wn200_reg128	349.902	DISCARD	latency_bound	TILE_M=256 WARP_N=200 with maxrregcount=128 - try higher occupancy
iter060	iter060_persis_tm256_wn200_reg180	0	SEGFAULT	latency_bound	TILE_M=256 WARP_N=200 with maxrregcount=180 - more registers
iter061	iter061_persis_tm320_wn160	0	SEGFAULT	latency_bound	TILE_M=320 with WARP_N=160 - try even larger M tile
iter062	iter062_persis_tm256_wn200_1p1c	0	COMPILE_FAIL	latency_bound	TILE_M=256 WARP_N=200 with 1p1c topology - fewer threads per CTA
iter063	iter063_persis_tm256_wn200_reg170	359.749	KEEP	latency_bound	TILE_M=256 WARP_N=200 with maxrregcount=170
iter064	iter064_persis_tm256_wn200_reg165	358.825	DISCARD	latency_bound	TILE_M=256 WARP_N=200 with maxrregcount=165 - between 160 and 170
iter065	iter065_persis_tm256_wn200_reg175	0	SEGFAULT	latency_bound	TILE_M=256 WARP_N=200 with maxrregcount=175 - above optimal 170
