iter	kernel	tflops	decision	bottleneck	idea_summary
iter023	iter023_m128n64_w4_s1_block	100.98	DISCARD	compute_bound	iter023_autogrid: BM=128 BN=64 warps=4 stages=1 indexing=block_ptr
iter024	iter024_m128n128_w4_s1_block	32.97	DISCARD	compute_bound	iter024_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr
iter025	iter025_m128n256_w4_s1_block	29.80	DISCARD	compute_bound	iter025_autogrid: BM=128 BN=256 warps=4 stages=1 indexing=block_ptr
iter026	iter026_m256n128_w4_s1_block	64.40	DISCARD	compute_bound	iter026_autogrid: BM=256 BN=128 warps=4 stages=1 indexing=block_ptr
iter027	iter027_m256n256_w4_s1_block	13.94	DISCARD	compute_bound	iter027_autogrid: BM=256 BN=256 warps=4 stages=1 indexing=block_ptr
iter028	iter028_m64n64_w8_s1_block	48.68	DISCARD	compute_bound	iter028_autogrid: BM=64 BN=64 warps=8 stages=1 indexing=block_ptr
iter029	iter029_m128n128_w8_s1_block	88.19	DISCARD	compute_bound	iter029_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr
iter030	iter030_m256n256_w8_s1_block	21.95	DISCARD	compute_bound	iter030_autogrid: BM=256 BN=256 warps=8 stages=1 indexing=block_ptr
iter031	iter031_m64n64_w4_s2_block	72.93	DISCARD	compute_bound	iter031_autogrid: BM=64 BN=64 warps=4 stages=2 indexing=block_ptr
iter032	iter032_m128n128_w4_s2_block	122.76	KEEP	compute_bound	iter032_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr
iter033	iter033_m256n256_w4_s2_block	14.01	DISCARD	compute_bound	iter033_autogrid: BM=256 BN=256 warps=4 stages=2 indexing=block_ptr
iter034	iter034_m64n128_w4_s2_point	113.67	DISCARD	compute_bound	iter034_autogrid: BM=64 BN=128 warps=4 stages=2 indexing=pointer
iter035	iter035_m128n64_w4_s2_point	98.07	DISCARD	compute_bound	iter035_autogrid: BM=128 BN=64 warps=4 stages=2 indexing=pointer
iter036	iter036_m128n256_w4_s2_point	29.92	DISCARD	compute_bound	iter036_autogrid: BM=128 BN=256 warps=4 stages=2 indexing=pointer
iter037	iter037_m256n128_w4_s2_point	61.48	DISCARD	compute_bound	iter037_autogrid: BM=256 BN=128 warps=4 stages=2 indexing=pointer
iter038	iter038_m64n64_w4_s1_point	73.58	DISCARD	compute_bound	iter038_autogrid: BM=64 BN=64 warps=4 stages=1 indexing=pointer
iter039	iter039_m64n128_w4_s1_point	119.47	DISCARD	compute_bound	iter039_autogrid: BM=64 BN=128 warps=4 stages=1 indexing=pointer
iter040	iter040_m128n64_w4_s1_point	44.26	DISCARD	compute_bound	iter040_autogrid: BM=128 BN=64 warps=4 stages=1 indexing=pointer
iter041	iter041_m128n128_w4_s1_point	112.15	DISCARD	compute_bound	iter041_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer
iter042	iter042_m128n256_w4_s1_point	29.65	DISCARD	compute_bound	iter042_autogrid: BM=128 BN=256 warps=4 stages=1 indexing=pointer
iter043	iter043_m256n128_w4_s1_point	62.33	DISCARD	compute_bound	iter043_autogrid: BM=256 BN=128 warps=4 stages=1 indexing=pointer
iter044	iter044_m256n256_w4_s1_point	13.72	DISCARD	compute_bound	iter044_autogrid: BM=256 BN=256 warps=4 stages=1 indexing=pointer
iter045	iter045_m64n256_w4_s1_point	109.46	DISCARD	compute_bound	iter045_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer
iter046	iter046_m256n64_w4_s1_point	91.33	DISCARD	compute_bound	iter046_autogrid: BM=256 BN=64 warps=4 stages=1 indexing=pointer
iter047	iter047_m64n64_w8_s1_point	46.77	DISCARD	compute_bound	iter047_autogrid: BM=64 BN=64 warps=8 stages=1 indexing=pointer
iter048	iter048_m64n128_w8_s1_point	56.80	DISCARD	compute_bound	iter048_autogrid: BM=64 BN=128 warps=8 stages=1 indexing=pointer
iter049	iter049_m128n64_w8_s1_point	77.21	DISCARD	compute_bound	iter049_autogrid: BM=128 BN=64 warps=8 stages=1 indexing=pointer
iter050	iter050_m128n128_w8_s1_point	88.18	DISCARD	compute_bound	iter050_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer
iter051	iter051_m128n256_w8_s1_point	108.84	DISCARD	compute_bound	iter051_autogrid: BM=128 BN=256 warps=8 stages=1 indexing=pointer
iter052	iter052_m256n128_w8_s1_point	94.26	DISCARD	compute_bound	iter052_autogrid: BM=256 BN=128 warps=8 stages=1 indexing=pointer
iter053	iter053_m256n256_w8_s1_point	7.65	DISCARD	compute_bound	iter053_autogrid: BM=256 BN=256 warps=8 stages=1 indexing=pointer
iter054	iter054_m64n64_w4_s1_block	72.93	DISCARD	compute_bound	iter054_autogrid: BM=64 BN=64 warps=4 stages=1 indexing=block_ptr
iter055	iter055_m64n128_w4_s1_block	115.08	DISCARD	compute_bound	iter055_autogrid: BM=64 BN=128 warps=4 stages=1 indexing=block_ptr
iter056	iter056_m128n64_w4_s1_block	101.43	DISCARD	compute_bound	iter056_autogrid: BM=128 BN=64 warps=4 stages=1 indexing=block_ptr
iter057	iter057_m128n128_w4_s1_block	114.55	DISCARD	compute_bound	iter057_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr
iter058	iter058_m128n256_w4_s1_block	29.72	DISCARD	compute_bound	iter058_autogrid: BM=128 BN=256 warps=4 stages=1 indexing=block_ptr
iter059	iter059_m256n128_w4_s1_block	64.63	DISCARD	compute_bound	iter059_autogrid: BM=256 BN=128 warps=4 stages=1 indexing=block_ptr
iter060	iter060_m256n256_w4_s1_block	13.87	DISCARD	compute_bound	iter060_autogrid: BM=256 BN=256 warps=4 stages=1 indexing=block_ptr
iter061	iter061_m64n64_w8_s1_block	48.83	DISCARD	compute_bound	iter061_autogrid: BM=64 BN=64 warps=8 stages=1 indexing=block_ptr
iter062	iter062_m128n128_w8_s1_block	88.79	DISCARD	compute_bound	iter062_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr
iter063	iter063_m256n256_w8_s1_block	28.46	DISCARD	compute_bound	iter063_autogrid: BM=256 BN=256 warps=8 stages=1 indexing=block_ptr
iter064	iter064_m64n64_w4_s2_block	73.45	DISCARD	compute_bound	iter064_autogrid: BM=64 BN=64 warps=4 stages=2 indexing=block_ptr
iter065	iter065_m128n128_w4_s2_block	123.48	KEEP	compute_bound	iter065_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr
iter066	iter066_m256n256_w4_s2_block	14.02	DISCARD	compute_bound	iter066_autogrid: BM=256 BN=256 warps=4 stages=2 indexing=block_ptr
iter067	iter067_m64n128_w4_s2_point	114.35	DISCARD	compute_bound	iter067_autogrid: BM=64 BN=128 warps=4 stages=2 indexing=pointer
iter068	iter068_m128n64_w4_s2_point	98.09	DISCARD	compute_bound	iter068_autogrid: BM=128 BN=64 warps=4 stages=2 indexing=pointer
iter069	iter069_m128n256_w4_s2_point	12.33	DISCARD	compute_bound	iter069_autogrid: BM=128 BN=256 warps=4 stages=2 indexing=pointer
iter070	iter070_m256n128_w4_s2_point	33.05	DISCARD	compute_bound	iter070_autogrid: BM=256 BN=128 warps=4 stages=2 indexing=pointer
iter071	iter071_m64n64_w4_s1_point	73.89	DISCARD	compute_bound	iter071_autogrid: BM=64 BN=64 warps=4 stages=1 indexing=pointer
iter072	iter072_m64n128_w4_s1_point	119.68	DISCARD	compute_bound	iter072_autogrid: BM=64 BN=128 warps=4 stages=1 indexing=pointer
iter073	iter073_m128n64_w4_s1_point	101.14	DISCARD	compute_bound	iter073_autogrid: BM=128 BN=64 warps=4 stages=1 indexing=pointer
iter074	iter074_m128n128_w4_s1_point	112.53	DISCARD	compute_bound	iter074_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer
iter075	iter075_m128n256_w4_s1_point	29.71	DISCARD	compute_bound	iter075_autogrid: BM=128 BN=256 warps=4 stages=1 indexing=pointer
iter076	iter076_m256n128_w4_s1_point	33.88	DISCARD	compute_bound	iter076_autogrid: BM=256 BN=128 warps=4 stages=1 indexing=pointer
iter077	iter077_m256n256_w4_s1_point	13.87	DISCARD	compute_bound	iter077_autogrid: BM=256 BN=256 warps=4 stages=1 indexing=pointer
iter078	iter078_m64n256_w4_s1_point	42.48	DISCARD	compute_bound	iter078_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer
iter079	iter079_m256n64_w4_s1_point	91.07	DISCARD	compute_bound	iter079_autogrid: BM=256 BN=64 warps=4 stages=1 indexing=pointer
iter080	iter080_m64n64_w8_s1_point	48.16	DISCARD	compute_bound	iter080_autogrid: BM=64 BN=64 warps=8 stages=1 indexing=pointer
iter081	iter081_m64n128_w8_s1_point	56.78	DISCARD	compute_bound	iter081_autogrid: BM=64 BN=128 warps=8 stages=1 indexing=pointer
iter082	iter082_m128n64_w8_s1_point	77.70	DISCARD	compute_bound	iter082_autogrid: BM=128 BN=64 warps=8 stages=1 indexing=pointer
iter083	iter083_m128n128_w8_s1_point	88.45	DISCARD	compute_bound	iter083_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer
iter084	iter084_m128n256_w8_s1_point	107.93	DISCARD	compute_bound	iter084_autogrid: BM=128 BN=256 warps=8 stages=1 indexing=pointer
iter085	iter085_m256n128_w8_s1_point	94.37	DISCARD	compute_bound	iter085_autogrid: BM=256 BN=128 warps=8 stages=1 indexing=pointer
iter086	iter086_m256n256_w8_s1_point	28.44	DISCARD	compute_bound	iter086_autogrid: BM=256 BN=256 warps=8 stages=1 indexing=pointer
iter087	iter087_m64n64_w4_s1_block	72.76	DISCARD	compute_bound	iter087_autogrid: BM=64 BN=64 warps=4 stages=1 indexing=block_ptr
iter088	iter088_m64n128_w4_s1_block	114.70	DISCARD	compute_bound	iter088_autogrid: BM=64 BN=128 warps=4 stages=1 indexing=block_ptr
iter089	iter089_m128n64_w4_s1_block	101.07	DISCARD	compute_bound	iter089_autogrid: BM=128 BN=64 warps=4 stages=1 indexing=block_ptr
iter090	iter090_m128n128_w4_s1_block	112.98	DISCARD	compute_bound	iter090_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr
iter091	iter091_m128n256_w4_s1_block	29.87	DISCARD	compute_bound	iter091_autogrid: BM=128 BN=256 warps=4 stages=1 indexing=block_ptr
iter092	iter092_m256n128_w4_s1_block	64.49	DISCARD	compute_bound	iter092_autogrid: BM=256 BN=128 warps=4 stages=1 indexing=block_ptr
iter093	iter093_m256n256_w4_s1_block	14.03	DISCARD	compute_bound	iter093_autogrid: BM=256 BN=256 warps=4 stages=1 indexing=block_ptr
iter094	iter094_m64n64_w8_s1_block	48.75	DISCARD	compute_bound	iter094_autogrid: BM=64 BN=64 warps=8 stages=1 indexing=block_ptr
iter095	iter095_m128n128_w8_s1_block	88.95	DISCARD	compute_bound	iter095_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr
iter096	iter096_m256n256_w8_s1_block	28.44	DISCARD	compute_bound	iter096_autogrid: BM=256 BN=256 warps=8 stages=1 indexing=block_ptr
iter097	iter097_m64n64_w4_s2_block	73.47	DISCARD	compute_bound	iter097_autogrid: BM=64 BN=64 warps=4 stages=2 indexing=block_ptr
iter098	iter098_m128n128_w4_s2_block	122.62	DISCARD	compute_bound	iter098_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr
iter099	iter099_m256n256_w4_s2_block	14.03	DISCARD	compute_bound	iter099_autogrid: BM=256 BN=256 warps=4 stages=2 indexing=block_ptr
iter100	iter100_m64n128_w4_s2_point	29.07	DISCARD	compute_bound	iter100_autogrid: BM=64 BN=128 warps=4 stages=2 indexing=pointer
iter101	iter101_m128n128_w4_s1_bk32_block	114.93	DISCARD	compute_bound	iter101_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=32 nco
iter102	iter102_m128n128_w4_s1_bk64_block	144.58	KEEP	compute_bound	iter102_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=64 nco
iter103	iter103_m128n128_w4_s1_bk128_block	118.29	DISCARD	compute_bound	iter103_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=128 nc
iter104	iter104_m128n128_w4_s1_bk32_point	41.84	DISCARD	compute_bound	iter104_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=32 ncol=
iter105	iter105_m128n128_w4_s1_bk64_point	146.50	KEEP	compute_bound	iter105_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=64 ncol=
iter106	iter106_m128n128_w4_s1_bk128_point	106.00	DISCARD	compute_bound	iter106_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=128 ncol
iter107	iter107_m128n128_w4_s2_bk32_block	123.38	DISCARD	compute_bound	iter107_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=32 nco
iter108	iter108_m128n128_w4_s2_bk64_block	158.22	KEEP	compute_bound	iter108_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=64 nco
iter109	iter109_m128n128_w4_s2_bk128_block	119.40	DISCARD	compute_bound	iter109_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=128 nc
iter110	iter110_m128n128_w4_s2_bk32_point	125.88	DISCARD	compute_bound	iter110_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=32 ncol=
iter111	iter111_m128n128_w4_s2_bk64_point	157.14	DISCARD	compute_bound	iter111_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=64 ncol=
iter112	iter112_m128n128_w4_s2_bk128_point	122.82	DISCARD	compute_bound	iter112_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=128 ncol
iter113	iter113_m128n128_w4_s3_bk32_block	132.76	DISCARD	compute_bound	iter113_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=32 nco
iter114	iter114_m128n128_w4_s3_bk64_block	68.51	DISCARD	compute_bound	iter114_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=64 nco
iter115	iter115_m128n128_w4_s3_bk128_block	127.16	DISCARD	compute_bound	iter115_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=128 nc
iter116	iter116_m128n128_w4_s3_bk32_point	133.05	DISCARD	compute_bound	iter116_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=32 ncol=
iter117	iter117_m128n128_w4_s3_bk64_point	162.12	KEEP	compute_bound	iter117_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=64 ncol=
iter118	iter118_m128n128_w4_s3_bk128_point	128.57	DISCARD	compute_bound	iter118_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=128 ncol
iter119	iter119_m128n128_w4_s4_bk32_block	130.19	DISCARD	compute_bound	iter119_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=32 nco
iter120	iter120_m128n128_w4_s4_bk64_block	153.70	DISCARD	compute_bound	iter120_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=64 nco
iter121	iter121_m128n128_w4_s4_bk128_block	76.97	DISCARD	compute_bound	iter121_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=128 nc
iter122	iter122_m128n128_w4_s4_bk32_point	130.13	DISCARD	compute_bound	iter122_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=32 ncol=
iter123	iter123_m128n128_w4_s4_bk64_point	157.05	DISCARD	compute_bound	iter123_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=64 ncol=
iter124	iter124_m128n128_w4_s4_bk128_point	87.01	DISCARD	compute_bound	iter124_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=128 ncol
iter125	iter125_m128n128_w8_s1_bk32_block	88.51	DISCARD	compute_bound	iter125_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=32 nco
iter126	iter126_m128n128_w8_s1_bk64_block	89.51	DISCARD	compute_bound	iter126_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=64 nco
iter127	iter127_m128n128_w8_s1_bk128_block	106.15	DISCARD	compute_bound	iter127_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=128 nc
iter128	iter128_m128n128_w8_s1_bk32_point	87.85	DISCARD	compute_bound	iter128_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=32 ncol=
iter129	iter129_m128n128_w8_s1_bk64_point	34.32	DISCARD	compute_bound	iter129_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=64 ncol=
iter130	iter130_m128n128_w8_s1_bk128_point	109.82	DISCARD	compute_bound	iter130_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=128 ncol
iter131	iter131_m128n128_w8_s2_bk32_block	89.42	DISCARD	compute_bound	iter131_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=32 nco
iter132	iter132_m128n128_w8_s2_bk64_block	40.85	DISCARD	compute_bound	iter132_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=64 nco
iter133	iter133_m128n128_w8_s2_bk128_block	116.52	DISCARD	compute_bound	iter133_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=128 nc
iter134	iter134_m128n128_w8_s2_bk32_point	86.13	DISCARD	compute_bound	iter134_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=32 ncol=
iter135	iter135_m128n128_w8_s2_bk64_point	100.02	DISCARD	compute_bound	iter135_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=64 ncol=
iter136	iter136_m128n128_w8_s2_bk128_point	119.44	DISCARD	compute_bound	iter136_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=128 ncol
iter137	iter137_m128n128_w8_s3_bk32_block	88.03	DISCARD	compute_bound	iter137_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=32 nco
iter138	iter138_m128n128_w8_s3_bk64_block	128.34	DISCARD	compute_bound	iter138_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=64 nco
iter139	iter139_m128n128_w8_s3_bk128_block	128.91	DISCARD	compute_bound	iter139_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=128 nc
iter140	iter140_m128n128_w8_s3_bk32_point	86.88	DISCARD	compute_bound	iter140_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=32 ncol=
iter141	iter141_m128n128_w8_s3_bk64_point	130.90	DISCARD	compute_bound	iter141_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=64 ncol=
iter142	iter142_m128n128_w8_s3_bk128_point	133.63	DISCARD	compute_bound	iter142_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=128 ncol
iter143	iter143_m128n128_w8_s4_bk32_block	60.54	DISCARD	compute_bound	iter143_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=32 nco
iter144	iter144_m128n128_w8_s4_bk64_block	104.53	DISCARD	compute_bound	iter144_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=64 nco
iter145	iter145_m128n128_w8_s4_bk128_block	128.33	DISCARD	compute_bound	iter145_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=128 nc
iter146	iter146_m128n128_w8_s4_bk32_point	87.07	DISCARD	compute_bound	iter146_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=32 ncol=
iter147	iter147_m128n128_w8_s4_bk64_point	36.21	DISCARD	compute_bound	iter147_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=64 ncol=
iter148	iter148_m128n128_w8_s4_bk128_point	132.76	DISCARD	compute_bound	iter148_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=128 ncol
iter149	iter149_m128n128_w16_s1_bk32_block	48.41	DISCARD	compute_bound	iter149_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=32 nc
iter150	iter150_m128n128_w16_s1_bk64_block	60.05	DISCARD	compute_bound	iter150_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=64 nc
iter151	iter151_m128n128_w16_s1_bk128_block	90.07	DISCARD	compute_bound	iter151_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=128 n
iter152	iter152_m128n128_w16_s1_bk32_point	45.13	DISCARD	compute_bound	iter152_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=32 ncol
iter153	iter153_m128n128_w16_s1_bk64_point	63.09	DISCARD	compute_bound	iter153_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=64 ncol
iter154	iter154_m128n128_w16_s1_bk128_point	92.46	DISCARD	compute_bound	iter154_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=128 nco
iter155	iter155_m128n128_w16_s2_bk32_block	47.05	DISCARD	compute_bound	iter155_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=32 nc
iter156	iter156_m128n128_w16_s2_bk64_block	67.67	DISCARD	compute_bound	iter156_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=64 nc
iter157	iter157_m128n128_w16_s2_bk128_block	94.28	DISCARD	compute_bound	iter157_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=128 n
iter158	iter158_m128n128_w16_s2_bk32_point	46.12	DISCARD	compute_bound	iter158_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=32 ncol
iter159	iter159_m128n128_w16_s2_bk64_point	67.17	DISCARD	compute_bound	iter159_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=64 ncol
iter160	iter160_m128n128_w16_s2_bk128_point	95.66	DISCARD	compute_bound	iter160_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=128 nco
iter161	iter161_m128n128_w16_s3_bk32_block	50.52	DISCARD	compute_bound	iter161_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=32 nc
iter162	iter162_m128n128_w16_s3_bk64_block	73.96	DISCARD	compute_bound	iter162_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=64 nc
iter163	iter163_m128n128_w16_s3_bk128_block	106.38	DISCARD	compute_bound	iter163_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=128 n
iter164	iter164_m128n128_w16_s3_bk32_point	52.49	DISCARD	compute_bound	iter164_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=32 ncol
iter165	iter165_m128n128_w16_s3_bk64_point	75.84	DISCARD	compute_bound	iter165_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=64 ncol
iter166	iter166_m128n128_w16_s3_bk128_point	100.22	DISCARD	compute_bound	iter166_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=128 nco
iter167	iter167_m128n128_w16_s4_bk32_block	50.16	DISCARD	compute_bound	iter167_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=32 nc
iter168	iter168_m128n128_w16_s4_bk64_block	29.14	DISCARD	compute_bound	iter168_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=64 nc
iter169	iter169_m128n128_w16_s4_bk128_block	106.35	DISCARD	compute_bound	iter169_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=128 n
iter170	iter170_m128n128_w16_s4_bk32_point	52.43	DISCARD	compute_bound	iter170_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=32 ncol
iter171	iter171_m128n128_w16_s4_bk64_point	67.37	DISCARD	compute_bound	iter171_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=64 ncol
