iter	kernel	tflops	decision	bottleneck	idea_summary
iter042	iter042_np_wn176_s4	350.56	DISCARD	compute_bound	WARP_N=176 3 stages - 3 stages too shallow, m64n176k16 less efficient than n160
iter043	iter043_np_wn160_s4_epilog	0.0	SEGFAULT	compute_bound	Persistent WARP_N=160 4 stages 114 SMs - verification failed (barrier sync in pe
iter044	iter044_np_wn128_1p3c_s4	317.34	DISCARD	compute_bound	1p3c TILE_M=192 WARP_N=128 3 stages - 3 stages + smaller N hurt vs 1p2c wn160 s4
iter045	iter045_np_wn160_s4_wb	49.28	DISCARD	compute_bound	launch_bounds(384,1) forces minBlocks=1 killing occupancy
iter046	iter046_np_tm64_wn192_s4	256.42	DISCARD	memory_bound	Non-persistent TILE_M=64 WARP_N=192 4-stage 1p1c
iter047	iter047_np_wn144_s5	268.37	DISCARD	low_occupancy	Non-persistent WARP_N=144 4-stage 1p2c
iter048	iter048_np_tm64_wn160_s4_1p1c	270.34	DISCARD	workload_imbalance	Non-persistent TILE_M=64 WARP_N=160 4-stage 1p1c
iter049	iter049_np_wn160_s3_softsync	359.34	DISCARD	barrier_overhead	Non-persistent WARP_N=160 3-stage with soft sync (commit at end only)
iter050	iter050_np_wn160_tk128_s2	0	SEGFAULT	k_tile_granularity	Non-persistent WARP_N=160 TILE_K=128 2-stage (TMA invalid arg)
iter051	iter051_np_wn192_1p3c_s3	0	COMPILE_FAIL	consumer_parallelism	Non-persistent WARP_N=192 TILE_M=192 1p3c (shared mem overflow)
iter052	iter052_np_wn160_s5_1p2c	0	COMPILE_FAIL	pipeline_depth	Non-persistent TILE_M=128 WARP_N=160 5-stage 1p2c (smem overflow - not attempted
iter053	iter053_np_wn160_s4_1p1c	371.64	KEEP	topology_simplification	Non-persistent TILE_M=128 WARP_N=160 4-stage 1p1c - simpler topology, fewer barr
iter054	iter054_np_wn160_s3_1p1c	361.67	DISCARD	smem_reduction	Non-persistent TILE_M=128 WARP_N=160 3-stage 1p1c - reduce smem
iter055	iter055_np_tm64_wn192_s4_1p1c	257.91	DISCARD	tile_warp_balance	Non-persistent TILE_M=64 WARP_N=192 4-stage 1p1c
iter056	iter056_np_wn128_s5_1p1c	283.99	DISCARD	latency_hiding	Non-persistent TILE_M=128 WARP_N=128 5-stage 1p1c
iter057	iter057_persis_wn160_s4_1p1c	0	DISCARD	persistence	Persistent TILE_M=128 WARP_N=160 4-stage 1p1c - RUNTIME ERROR
iter058	iter058_np_tm192_wn128_s3_1p1c	333.81	DISCARD	tile_aspect	Non-persistent TILE_M=192 WARP_N=128 3-stage 1p1c
iter059	iter059_np_wn160_s4_1p1c_lb256	370.16	DISCARD	occupancy	Non-persistent TILE_M=128 WARP_N=160 4-stage 1p1c with launch_bounds(256)
iter060	iter060_np_wn160_s4_1p1c_maxreg96	29.27	DISCARD	register_pressure	Non-persistent TILE_M=128 WARP_N=160 4-stage 1p1c with maxrregcount=160 - serial
iter061	iter061_np_wn160_s4_1p2c_revisit	365.10	DISCARD	topology_revisit	iter020 1p2c revisit: 365 TFLOPS vs iter053 1p1c 370 TFLOPS - 1p1c wins
iter062	iter062_np_wn168_s3_1p1c	360.49	DISCARD	warp_n_sweep	Non-persistent TILE_M=128 WARP_N=168 3-stage 1p1c
iter063	iter063_compilero1	370.45	DISCARD	compiler_flags	Non-persistent 1p1c with -O1 - same as -O3
iter064	iter064_tm256wn96	0	DISCARD	tile_m_big	Non-persistent TILE_M=256 WARP_N=96 3-stage 1p1c - VERIFICATION_FAIL
iter065	iter065_wn136s4	279.96	DISCARD	warp_n_sweep	WARP_N=136 between 128 and 144 - worse than 160
iter066	iter066_wn152s4	359.41	DISCARD	warp_n_sweep	WARP_N=152 - still below optimal 160
iter067	iter067_tk32wk8	0.0	COMPILE_FAIL	structural_change	TILE_K=32 WARP_K=8 - MMA K=8 not supported on SM90
iter068	iter068_tm128wn128s5	284.95	DISCARD	tiling_balance	TILE_M=128 WARP_N=128 5 stages - square tile worse than 128x160
iter069	iter069_tm64wn192s3	250.77	DISCARD	structural_change	TILE_M=64 single warp row WARP_N=192 - less efficient
iter070	iter070_wn160s6	0.0	COMPILE_FAIL	pipeline_depth	6 stages with WARP_N=160 - shared mem overflow 303KB > 233KB
iter071	iter071_tk48s5	0.0	SEGFAULT	memory_balance	TILE_K=48 s5 - illegal mem access (K not divisible by 48)
iter072	iter072_wn184s3	345.42	DISCARD	warp_n_sweep	WARP_N=184 3 stages - better than some but below 160
iter073	iter073_tm64wn160s4	269.64	DISCARD	tile_aspect	TILE_M=64 single warp row with 4 stages - still worse than 128
iter074	iter074_wn156s4	0.0	COMPILE_FAIL	warp_n_sweep	WARP_N=156 - MMA shape not supported (not multiple of 8)
iter075	iter075_tm192wn104s3	349.24	DISCARD	tiling_aspect	TILE_M=192 (3 rows) WARP_N=104 - better than some but below optimal
iter076	iter076_tk128s2	0	SEGFAULT	k_tile_size	TILE_K=128 2 stages - TMA invalid argument, larger K tile incompatible
iter077	iter077_tm64wn80s4	182.95	DISCARD	occupancy_limited	TILE_M=64 WARP_N=80 4 stages - smaller tiles hurt efficiency despite more blocks
iter078	iter078_wn200s3	235.80	DISCARD	compute_bound	WARP_N=200 3 stages - wider N tile hurt performance
iter079	iter079_maxreg180	10.1	DISCARD	register_pressure	maxrregcount=180 caused WGMMA serialization - 220:270T, 240:258T, all worse
iter080	iter080_tk32wk16s5	0	SEGFAULT	latency_bound	TILE_K=32 WARP_K=16 5 stages - TMA/SWIZ incompatibility with small K
iter081	iter081_wn112s4	211.94	DISCARD	compute_bound	WARP_N=112 4 stages - N=112 worse than N=160
iter082	iter082_wn168s4	0	COMPILE_FAIL	compute_bound	WARP_N=168 4 stages - smem overflow (237KB > 233KB)
iter083	iter083_wn120s4	2.03	DISCARD	compute_bound	WARP_N=120 4 stages - N dim partial tiles killed perf
iter084	iter084_wn256s3	0	COMPILE_FAIL	compute_bound	WARP_N=256 3 stages - smem overflow (278KB > 233KB)
