iter	kernel	tflops	decision	bottleneck	idea_summary
iter098	iter098_nvccopt	261.98	DISCARD	memory_bound	O3 use_fast_math nvcc optimization
iter099	iter099_baseline	263.54	DISCARD	memory_bound	baseline without choreo flags
iter100	iter100_kchunk	262.21	DISCARD	memory_bound	all flags + tma-cluster-aware
iter101	iter101_nativef16	263.70	DISCARD	memory_bound	native-f16 only
iter102	iter102_hoistscale	262.19	DISCARD	memory_bound	hoist-scale only
iter103	iter103_ptxhoist	262.21	DISCARD	memory_bound	ptx-barrier + hoist-offset
iter104	iter104_prepack	265.02	KEEP	memory_bound	use-prepack-v2 only
iter105	iter105_prepack_f16	264.32	DISCARD	memory_bound	use-prepack-v2 + native-f16
iter106	iter106_launchbounds	261.22	DISCARD	compute_bound	Phase 2 .cu fine-tune: __launch_bounds__(256,1) + maxrregcount=154 to reduce reg
iter107	iter107_persist_1p1c	121.35	DISCARD	compute_bound	STRUCTURAL: Persistent 1p1c warp-specialized kernel (NUM_SMS=114, WARP_N=256, ST
iter108	iter108_mwg_1p3c_f32	210.68	DISCARD	compute_bound	STRUCTURAL: 1p3c warp-specialized MWG kernel TILE_M=192 WARP_N=128 STAGES=2 f32 
iter109	iter109_mwg_1p2c_wn256	251.08	DISCARD	compute_bound	STRUCTURAL: 1p2c MWG TILE_M=128 WARP_N=256 STAGES=2 f32. Only 256 blocks (4 M-ti
iter110	iter110_ptxbar_fastmath	262.07	DISCARD	compute_bound	Phase 2: --ptx-barrier --hoist-offset --hoist-scale --native-f16 --tma-cluster-a
iter111	iter111_tk32_s8_deep	192.74	DISCARD	compute_bound	Pipeline deepening: TILE_K=32 STAGES=8 SWIZ=64. 2x deeper pipeline, same SMEM. S
iter112	iter112_mwg_1p2c_wn128_s4	245.92	DISCARD	compute_bound	STRUCTURAL: 1p2c MWG TILE_M=128 WARP_N=128 STAGES=4 f32. 192KB SMEM, 96 regs/thr
iter113	iter113_wn64_s3	180.85	DISCARD	compute_bound	SASS-guided: WARP_N=64 STAGES=3 to match cuBLAS HGMMA.64x64x16 shape. Only 58 re
iter114	iter114_base_s3	262.59	DISCARD	compute_bound	All choreo+nvcc flags: stp+warpspec+native-f16+hoist-offset+hoist-scale+ptx-barr
iter115	iter115_mwg_1p4c_wn64	202.09	DISCARD	compute_bound	STRUCTURAL: 1p4c MWG TILE_M=256 WARP_N=64 STAGES=3 f32. 4 consumers matching cuB
iter116	iter116_cublas_mimic	245.914	DISCARD	compute_bound	STRUCTURAL: 1p2c MWG TILE_M=128 WARP_N=128 STAGES=4 f32 cuBLAS-mimic. 192KB SMEM
iter117	iter117_tma_outside	257.792	DISCARD	compute_bound	1p1c WARP_N=256 STAGES=4 with tma.copy output outside consumer block + use_fast_
iter118	iter118_culoop	261.725	DISCARD	compute_bound	Phase 2: hoisted warpgroup_arrive() outside inner loop + #pragma unroll on iv_wa
iter119	iter119_batch_commit	262.009	DISCARD	compute_bound	Phase 2: batched warpgroup_commit with hoisted arrive + pragma unroll + precompu
iter120	iter120_cluster_mc	257.686	DISCARD	compute_bound	STRUCTURAL: Phase 2 cluster launch 2x1x1 + TMA multicast for RHS. cudaLaunchKern
iter121	iter121_dual_accum	250.402	DISCARD	compute_bound	STRUCTURAL: 1p2c TILE_M=128 WARP_N=256 STAGES=2 f32. 229KB SMEM 384 threads. 2 c
iter122	iter122_mwg3c_wn128_s3	225.87	DISCARD	compute_bound	STRUCTURAL: 1p3c TILE_M=192 WARP_N=128 STAGES=3 f32. 216KB SMEM, 512 threads. 3 
iter123	iter123_combo_best	232.10	DISCARD	compute_bound	STRUCTURAL: 1p1c WARP_N=128 STAGES=2 maxrregcount=128 launch_bounds(256,2) to fi
iter124	iter124_regctrl_trade	265.87	KEEP	compute_bound	STRUCTURAL: setmaxnreg register trading in 1p1c. Producer dec 40, consumer inc 2
iter125	iter125_wn128_regctrl_s4	0.0	HANG	compute_bound	STRUCTURAL: 1p1c WARP_N=128 STAGES=3 launch_bounds(256,2) + setmaxnreg register 
iter126	iter126_wn128_s3_2cta	282.61	KEEP	compute_bound	STRUCTURAL: 1p1c WARP_N=128 STAGES=3 launch_bounds(256,2) no setmaxnreg. 104KB S
iter127	iter127_wn192_s2_2cta	0.0	HANG	compute_bound	MACRO: 1p1c WARP_N=192 STAGES=2 launch_bounds(256,2). HANG: 112KB SMEM per CTA. 
iter128	iter128_wn128_s2_2cta	232.60	DISCARD	compute_bound	MACRO: 1p1c WARP_N=128 STAGES=2 launch_bounds(256,2). 80KB SMEM. STAGES=2 too sh
iter129	iter129_wn128_s3_unroll	283.76	KEEP	compute_bound	Phase 2: hoisted warpgroup_arrive + pragma unroll + precomputed stage offsets on
iter130	iter130_tk32_s4_2cta	194.83	DISCARD	compute_bound	STRUCTURAL: TILE_K=32 SWIZ=64 STAGES=4 WARP_N=128 launch_bounds(256,2). 80KB SME
